index,pred,y_test
840,-5.38E+06,1.00E-04
841,4.29E+06,1.93E+06
842,-5.01E+06,1.00E-04
843,-4.05E+06,1.00E-04
844,-1.99E+05,1.00E-04
845,-1.13E+06,1.00E-04
846,-5.15E+06,1.00E-04
847,1.40E+08,4.40E+07
848,-4.91E+06,1.00E-04
849,-5.94E+06,1.00E-04
850,-5.27E+06,1.00E-04
851,1.38E+07,4.27E+06
852,3.25E+05,4.40E+06
853,-5.49E+06,1.00E-04
854,-2.86E+06,1.00E-04
855,-3.06E+06,1.00E-04
856,-4.91E+06,1.00E-04
857,7.20E+07,1.00E-04
858,-4.61E+06,1.00E-04
859,-5.22E+06,1.00E-04
860,-4.80E+06,1.00E-04
861,-4.68E+06,1.00E-04
862,6.36E+06,1.00E-04
863,-3.35E+06,1.00E-04
864,-5.36E+06,1.00E-04
865,-4.96E+06,1.00E-04
866,-2.17E+06,1.00E-04
867,-2.78E+06,1.00E-04
868,-3.39E+06,1.00E-04
869,-3.80E+06,1.00E-04
870,7.20E+06,1.00E-04
871,-1.11E+06,1.00E-04
872,-4.05E+06,1.00E-04
873,6.36E+07,7.81E+07
874,-4.89E+06,1.00E-04
875,7.73E+06,4.79E+06
876,6.87E+06,1.00E-04
877,1.30E+06,1.00E-04
878,5.54E+06,9.56E+06
879,2.45E+07,1.17E+06
880,-4.97E+06,1.00E-04
881,1.46E+05,1.45E+05
882,9.75E+06,1.00E-04
883,-5.62E+06,1.00E-04
884,-5.14E+06,1.00E-04
885,-3.73E+06,1.00E-04
886,1.12E+08,2.39E+07
887,6.39E+06,1.00E-04
888,-3.76E+06,1.00E-04
889,-5.36E+06,1.00E-04
890,-5.32E+06,1.00E-04
891,-2.93E+06,1.00E-04
892,-3.14E+06,1.00E-04
893,-5.94E+06,1.00E-04
894,-5.17E+06,1.00E-04
895,-5.00E+06,1.00E-04
896,2.16E+07,2.13E+07
897,-1.42E+06,1.00E-04
898,-2.13E+06,1.00E-04
899,2.38E+08,1.62E+08
900,-2.07E+06,1.00E-04
901,3.82E+08,6.09E+08
902,-3.61E+06,1.00E-04
903,2.44E+06,1.00E-04
904,2.47E+07,1.78E+07
905,8.53E+07,3.05E+07
906,-3.32E+06,1.00E-04
907,-1.10E+06,2.13E+07
908,1.68E+07,2.61E+06
909,-5.46E+06,1.00E-04
910,-4.59E+06,1.00E-04
911,-4.71E+06,1.00E-04
912,-2.63E+06,1.00E-04
913,9.37E+06,1.00E-04
914,4.35E+06,1.00E-04
915,-3.64E+06,1.00E-04
916,6.97E+06,1.00E-04
917,-2.93E+06,1.00E-04
918,-2.74E+06,1.00E-04
919,-5.11E+06,1.00E-04
920,-2.63E+06,1.00E-04
921,-3.82E+06,1.00E-04
922,6.93E+06,1.00E-04
923,2.52E+07,1.62E+07
924,5.50E+05,1.00E-04
925,8.29E+05,1.00E-04
926,-8.57E+05,1.00E-04
927,-5.94E+05,1.00E-04
928,-4.33E+06,1.00E-04
929,-4.52E+06,1.00E-04
930,-5.94E+06,1.00E-04
931,-3.26E+05,1.00E-04
932,1.06E+08,9.14E+07
933,-5.04E+06,1.00E-04
934,-2.35E+06,1.00E-04
935,1.25E+07,1.00E-04
936,2.74E+07,4.81E+07
937,5.40E+06,1.00E-04
938,-3.76E+06,1.00E-04
939,-4.52E+06,1.00E-04
940,-2.74E+06,6.26E+06
941,-4.63E+06,1.00E-04
942,4.29E+06,8.36E+06
943,-4.53E+06,1.00E-04
944,5.83E+07,2.52E+07
945,-2.76E+06,1.00E-04
946,1.28E+06,1.00E-04
947,-3.23E+06,1.00E-04
948,6.09E+07,1.00E-04
949,-2.93E+06,1.00E-04
950,6.15E+04,1.00E-04
951,2.54E+07,1.00E-04
952,1.26E+07,7.45E+05
953,-1.65E+06,1.00E-04
954,-5.40E+06,1.00E-04
955,-4.90E+06,1.00E-04
956,-5.42E+06,1.00E-04
957,-5.69E+06,1.00E-04
958,-3.83E+06,1.00E-04
959,-3.79E+06,1.00E-04
960,-2.88E+06,1.00E-04
961,-1.87E+06,1.00E-04
962,-5.23E+06,1.00E-04
963,-2.58E+06,1.00E-04
964,-3.80E+06,1.00E-04
965,-1.38E+06,1.00E-04
966,3.23E+06,1.00E-04
967,-3.10E+06,1.00E-04
968,9.66E+06,1.00E-04
969,6.27E+04,1.00E-04
970,-1.28E+06,1.00E-04
971,5.24E+07,9.50E+06
972,1.73E+07,1.11E+08
973,2.09E+08,2.61E+08
974,4.18E+06,1.00E-04
975,-5.37E+06,1.00E-04
976,-2.01E+06,1.00E-04
977,-4.97E+06,1.00E-04
978,7.00E+07,2.08E+07
979,-1.05E+06,1.00E-04
980,4.57E+08,3.32E+08
981,-5.22E+06,1.00E-04
982,5.56E+06,1.00E-04
983,2.47E+07,4.98E+07
984,-4.29E+06,1.00E-04
985,-5.11E+06,6.78E+04
986,-2.82E+06,1.00E-04
987,6.37E+07,5.63E+07
988,9.19E+07,2.02E+07
989,8.35E+05,1.00E-04
990,2.18E+08,1.00E-04
991,-4.66E+06,1.00E-04
992,6.69E+06,1.00E-04
993,-4.81E+06,1.00E-04
994,2.12E+06,1.00E-04
995,-5.32E+06,1.00E-04
996,-3.54E+06,1.00E-04
997,-2.11E+06,1.00E-04
998,-4.82E+06,1.00E-04
999,-3.59E+06,1.00E-04
1000,4.22E+07,8.68E+05
1001,-2.08E+06,1.00E-04
1002,-5.27E+06,1.00E-04
1003,1.30E+06,1.00E-04
1004,-5.14E+06,1.00E-04
1005,-3.11E+06,1.00E-04
1006,-3.75E+05,1.00E-04
1007,-2.19E+06,1.00E-04
1008,-2.95E+06,1.00E-04
1009,-2.22E+06,1.00E-04
1010,-5.94E+06,1.00E-04
1011,-2.50E+06,1.00E-04
1012,-3.15E+06,1.00E-04
1013,-3.27E+05,1.00E-04
1014,6.10E+06,2.40E+07
1015,-4.87E+06,1.00E-04
1016,-1.51E+06,1.00E-04
1017,7.03E+07,3.59E+05
1018,-5.65E+06,1.00E-04
1019,-4.88E+05,1.00E-04
1020,2.97E+07,2.92E+05
1021,-4.90E+06,1.00E-04
1022,-4.38E+06,1.00E-04
1023,-3.36E+06,1.00E-04
1024,-5.02E+06,1.00E-04
1025,1.71E+05,1.00E-04
1026,-5.31E+06,1.00E-04
1027,-2.93E+06,1.00E-04
1028,-5.13E+06,1.00E-04
1029,1.88E+07,1.00E-04
1030,1.96E+06,1.00E-04
1031,-7.81E+05,1.00E-04
1032,-4.55E+06,1.00E-04
1033,6.15E+06,2.02E+06
1034,1.97E+06,1.00E-04
1035,-5.45E+06,1.00E-04
1036,-9.94E+05,1.00E-04
1037,-1.39E+05,1.92E+06
1038,3.06E+06,1.00E-04
1039,1.21E+08,1.17E+08
1040,-4.41E+06,1.00E-04
1041,-4.78E+06,1.00E-04
1042,7.28E+06,1.00E-04
1043,9.42E+05,1.00E-04
1044,-4.61E+06,1.00E-04
1045,-4.40E+06,1.00E-04
1046,-3.99E+06,1.00E-04
1047,-5.08E+06,1.00E-04
1048,-5.01E+06,1.00E-04
1049,-2.80E+06,1.00E-04
1050,-4.48E+06,1.00E-04
1051,6.55E+06,1.00E-04
1052,-2.02E+06,1.00E-04
1053,-4.99E+06,1.00E-04
1054,-4.98E+06,1.00E-04
1055,1.79E+05,1.00E-04
1056,-4.45E+06,1.00E-04
1057,-5.09E+06,1.00E-04
1058,4.24E+05,1.00E-04
1059,8.50E+06,1.00E-04
1060,-5.79E+06,1.00E-04
1061,1.23E+08,1.29E+08
1062,-4.60E+06,1.00E-04
1063,4.19E+06,5.78E+06
1064,1.73E+07,1.00E-04
1065,4.28E+04,1.00E-04
1066,-5.49E+06,1.00E-04
1067,-4.02E+06,1.00E-04
1068,-5.11E+06,1.00E-04
1069,-2.02E+06,1.00E-04
1070,-4.84E+06,1.00E-04
1071,-5.07E+06,1.00E-04
1072,1.01E+08,1.00E-04
1073,-3.15E+06,1.00E-04
1074,1.66E+07,1.00E-04
1075,2.08E+07,1.00E-04
1076,-3.01E+06,1.00E-04
1077,1.13E+06,1.00E-04
1078,-5.18E+06,1.00E-04
1079,-3.57E+05,1.00E-04
1080,-5.23E+06,1.00E-04
1081,-5.05E+06,1.00E-04
1082,6.16E+06,1.00E-04
1083,-5.35E+06,1.00E-04
1084,-3.69E+06,1.00E-04
1085,-5.88E+06,1.00E-04
1086,1.18E+07,1.00E-04
1087,-5.29E+06,1.00E-04
1088,-2.08E+05,1.00E-04
1089,-3.33E+06,1.00E-04
1090,-3.90E+06,1.00E-04
1091,-5.16E+06,1.00E-04
1092,-4.33E+06,1.00E-04
1093,-5.01E+06,1.00E-04
1094,-5.24E+06,1.00E-04
1095,2.92E+07,1.00E-04
1096,-1.30E+06,1.00E-04
1097,-5.87E+06,1.00E-04
1098,-4.48E+06,1.00E-04
1099,-5.94E+06,1.00E-04
1100,4.02E+08,3.32E+08
1101,8.22E+07,4.40E+07
1102,-3.74E+06,1.00E-04
1103,2.17E+05,1.00E-04
1104,-4.96E+06,2.64E+05
1105,-3.71E+06,1.00E-04
1106,8.93E+07,4.89E+07
1107,-1.63E+06,1.00E-04
1108,-2.73E+06,1.00E-04
1109,1.01E+08,5.26E+07
1110,-4.96E+06,1.00E-04
1111,-4.76E+06,1.00E-04
1112,1.72E+07,1.00E-04
1113,6.67E+07,1.00E-04
1114,1.74E+08,5.23E+07
1115,2.07E+07,2.03E+07
1116,-2.85E+06,1.00E-04
1117,-4.97E+06,1.00E-04
1118,-5.77E+06,1.00E-04
1119,-5.94E+06,1.00E-04
1120,2.64E+06,1.00E-04
1121,-5.16E+06,1.00E-04
1122,-2.58E+06,1.00E-04
1123,-5.23E+06,1.00E-04
1124,-5.18E+06,1.00E-04
1125,-4.27E+06,1.00E-04
1126,-1.83E+06,1.00E-04
1127,6.15E+06,1.00E-04
1128,-4.57E+06,1.00E-04
1129,-5.93E+06,1.00E-04
1130,-2.19E+06,1.00E-04
1131,-4.38E+06,1.00E-04
1132,-4.35E+06,1.00E-04
1133,1.37E+05,1.00E-04
1134,-4.55E+06,1.00E-04
1135,-3.78E+06,1.00E-04
1136,-2.37E+06,6.24E+05
1137,-3.54E+06,1.00E-04
1138,-3.81E+06,1.00E-04
1139,-4.36E+06,1.00E-04
1140,-4.54E+06,1.00E-04
1141,-3.18E+06,1.00E-04
1142,-1.21E+05,1.00E-04
1143,-4.58E+06,1.00E-04
1144,-5.33E+06,1.00E-04
1145,-3.62E+06,1.00E-04
1146,-1.07E+05,1.00E-04
1147,-1.45E+06,1.00E-04
1148,-4.43E+06,1.00E-04
1149,-4.92E+06,1.00E-04
1150,-2.36E+06,1.00E-04
1151,8.08E+06,1.00E-04
1152,-4.91E+06,1.00E-04
1153,-2.84E+06,1.00E-04
1154,-5.28E+06,1.00E-04
1155,-4.84E+06,1.00E-04
1156,-4.09E+06,1.00E-04
1157,-3.77E+06,1.00E-04
1158,-3.80E+06,1.00E-04
1159,-4.65E+06,3.00E+05
1160,5.25E+06,1.00E-04
1161,9.87E+06,1.24E+05
1162,5.50E+06,1.00E-04
1163,2.21E+07,2.94E+06
1164,-4.02E+06,1.00E-04
1165,-2.42E+06,1.00E-04
1166,-3.85E+06,1.00E-04
1167,2.59E+06,1.00E-04
1168,7.90E+06,1.00E-04
1169,-5.32E+06,1.00E-04
1170,-4.33E+06,1.00E-04
1171,-3.16E+06,1.00E-04
1172,-3.73E+06,1.00E-04
1173,-4.04E+06,1.00E-04
1174,-1.81E+06,6.17E+06
1175,-5.94E+06,1.00E-04
1176,-5.93E+06,1.00E-04
1177,1.78E+05,1.00E-04
1178,-4.62E+06,1.00E-04
1179,3.97E+07,3.65E+06
1180,7.13E+04,1.00E-04
1181,-2.35E+06,1.00E-04
1182,-5.21E+06,1.00E-04
1183,-2.94E+06,1.00E-04
1184,-1.10E+06,1.00E-04
1185,-4.36E+06,1.00E-04
1186,-3.78E+06,1.00E-04
1187,-4.43E+06,1.00E-04
1188,-3.71E+06,1.00E-04
1189,-5.01E+06,1.00E-04
1190,-5.42E+06,1.00E-04
1191,-3.53E+06,1.00E-04
1192,-5.32E+05,1.00E-04
1193,1.19E+07,1.00E-04
1194,-6.68E+05,1.00E-04
1195,-2.13E+06,1.00E-04
1196,8.19E+06,1.00E-04
1197,-4.94E+06,1.00E-04
1198,3.74E+07,1.00E-04
1199,-5.92E+06,1.00E-04
1200,5.85E+05,1.00E-04
1201,2.69E+06,1.00E-04
1202,-2.30E+06,1.00E-04
1203,-5.94E+06,1.00E-04
1204,8.95E+06,1.00E-04
1205,-2.64E+06,1.00E-04
1206,-4.78E+06,1.00E-04
1207,1.02E+07,1.00E-04
1208,9.60E+06,8.69E+06
1209,-4.69E+06,1.00E-04
1210,-4.02E+06,1.00E-04
1211,-4.23E+06,2.48E+06
1212,-1.35E+06,1.00E-04
1213,-5.03E+06,1.00E-04
1214,1.14E+08,1.33E+08
1215,4.80E+07,1.98E+07
1216,1.29E+05,1.00E-04
1217,7.31E+06,1.30E+07
1218,-5.94E+06,1.00E-04
1219,-2.40E+06,1.00E-04
1220,7.26E+07,4.06E+06
1221,1.84E+06,1.00E-04
1222,-3.85E+06,1.00E-04
1223,2.05E+06,1.00E-04
1224,6.49E+06,1.00E-04
1225,1.39E+08,4.08E+07
1226,6.77E+07,2.01E+07
1227,1.98E+06,1.00E-04
1228,-4.84E+06,1.00E-04
1229,5.63E+06,1.00E-04
1230,-2.50E+06,1.00E-04
1231,-2.92E+06,1.00E-04
1232,-3.56E+06,1.00E-04
1233,1.21E+07,1.00E-04
1234,-1.63E+06,1.00E-04
1235,7.36E+05,1.00E-04
1236,-3.98E+06,1.00E-04
1237,-4.89E+06,1.00E-04
1238,5.97E+06,1.00E-04
1239,-2.13E+06,1.00E-04
1240,-4.00E+06,1.00E-04
1241,-2.03E+06,1.00E-04
1242,6.91E+06,1.00E-04
1243,-2.66E+06,1.00E-04
1244,-3.99E+06,1.00E-04
1245,-5.25E+06,1.00E-04
1246,7.50E+06,1.00E-04
1247,2.39E+07,1.00E-04
1248,-3.97E+06,1.00E-04
1249,1.17E+06,1.00E-04
1250,-4.80E+06,1.00E-04
1251,-7.88E+05,1.00E-04
1252,-1.93E+06,1.00E-04
1253,-4.69E+05,5.71E+03
1254,5.90E+06,1.00E-04
1255,-4.24E+06,1.00E-04
1256,3.04E+06,1.00E-04
1257,-5.39E+06,1.00E-04
1258,-3.72E+06,1.00E-04
1259,3.95E+06,2.51E+06
1260,-3.46E+06,1.00E-04
1261,-5.94E+06,1.00E-04
1262,-3.81E+06,1.00E-04
1263,-3.42E+06,1.00E-04
1264,5.48E+07,2.87E+07
1265,1.50E+06,1.00E-04
1266,5.82E+06,1.00E-04
1267,1.14E+06,1.00E-04
1268,3.45E+07,1.00E-04
1269,3.30E+07,1.20E+07
1270,-2.48E+06,1.00E-04
1271,-4.25E+06,1.00E-04
1272,-4.80E+06,1.00E-04
1273,6.37E+06,1.00E-04
1274,2.41E+06,6.67E+06
1275,-5.07E+06,1.00E-04
1276,-3.44E+06,1.00E-04
1277,4.14E+06,1.00E-04
1278,4.46E+06,1.00E-04
1279,-4.08E+06,6.03E+06
1280,-4.83E+06,1.00E-04
1281,2.82E+05,1.00E-04
1282,-5.34E+06,1.00E-04
1283,-2.58E+06,1.00E-04
1284,-3.86E+06,1.00E-04
1285,-3.77E+06,1.00E-04
1286,-1.89E+06,1.00E-04
1287,5.04E+07,6.55E+07
1288,-4.35E+06,1.00E-04
1289,1.11E+07,1.00E-04
1290,-3.63E+06,1.00E-04
1291,-2.92E+06,1.00E-04
1292,-4.57E+06,1.00E-04
1293,-3.02E+06,1.00E-04
1294,-3.68E+06,1.00E-04
1295,5.78E+07,8.59E+06
1296,6.52E+06,1.00E-04
1297,-1.00E+06,1.00E-04
1298,-3.64E+06,1.00E-04
1299,-1.21E+06,1.00E-04
1300,-1.90E+06,1.00E-04
1301,-1.40E+06,1.40E+03
1302,4.32E+07,1.00E-04
1303,-4.52E+06,1.00E-04
1304,-4.41E+06,1.00E-04
1305,-1.76E+06,1.00E-04
1306,-4.92E+06,1.00E-04
1307,-3.90E+06,1.00E-04
1308,-5.32E+06,1.00E-04
1309,-3.72E+06,1.00E-04
1310,-2.86E+06,1.00E-04
1311,-2.75E+06,1.00E-04
1312,2.54E+07,9.48E+06
1313,-4.98E+06,1.00E-04
1314,2.96E+06,1.00E-04
1315,-4.79E+06,1.00E-04
1316,-1.90E+06,1.00E-04
1317,3.95E+08,4.48E+08
1318,3.13E+06,1.00E-04
1319,1.38E+07,1.00E-04
1320,6.47E+06,2.23E+05
1321,-3.67E+06,1.00E-04
1322,-5.77E+06,1.00E-04
1323,-3.68E+06,5.00E+05
1324,1.49E+08,9.88E+07
1325,-6.39E+05,1.00E-04
1326,-1.18E+06,1.00E-04
1327,-7.59E+05,4.47E+04
1328,7.93E+06,1.00E-04
1329,-4.73E+06,1.00E-04
1330,-5.94E+06,1.35E+02
1331,-5.27E+06,1.00E-04
1332,7.63E+06,1.00E-04
1333,-3.02E+06,1.00E-04
1334,-1.43E+06,1.00E-04
1335,-5.68E+06,1.00E-04
1336,8.28E+06,1.00E-04
1337,-4.40E+06,1.00E-04
1338,-5.04E+06,1.00E-04
1339,-4.31E+06,1.00E-04
1340,-4.78E+06,1.00E-04
1341,8.36E+06,1.00E-04
1342,-4.42E+06,1.00E-04
1343,-1.56E+06,1.00E-04
1344,1.76E+07,1.00E-04
1345,1.14E+07,1.00E-04
1346,-4.20E+06,1.00E-04
1347,4.13E+07,4.03E+07
1348,-5.40E+06,1.00E-04
1349,3.86E+06,1.00E-04
1350,3.80E+06,1.00E-04
1351,1.86E+08,2.85E+08
1352,-5.24E+06,1.00E-04
1353,-9.12E+05,1.00E-04
1354,9.19E+06,1.00E-04
1355,3.71E+06,1.00E-04
1356,-4.80E+06,1.00E-04
1357,1.09E+08,8.40E+07
1358,9.09E+06,3.27E+05
1359,-3.77E+06,1.00E-04
1360,-4.29E+06,1.00E-04
1361,-2.62E+06,1.00E-04
1362,-2.28E+06,1.00E-04
1363,-4.94E+06,1.00E-04
1364,-3.18E+06,1.00E-04
1365,-1.43E+06,1.00E-04
1366,-1.58E+06,1.00E-04
1367,-2.62E+06,1.00E+00
1368,2.40E+07,5.54E+06
1369,-1.98E+06,1.00E-04
1370,7.33E+06,1.00E-04
1371,8.91E+05,1.00E-04
1372,1.67E+05,1.00E-04
1373,9.26E+06,4.25E+05
1374,-1.53E+06,4.18E+06
1375,1.13E+06,1.00E-04
1376,-4.87E+06,1.00E-04
1377,4.73E+06,1.00E-04
1378,-5.62E+05,1.00E-04
1379,-5.94E+06,1.00E-04
1380,3.33E+07,1.00E-04
1381,-4.01E+05,2.33E+07
1382,-4.22E+06,1.00E-04
1383,4.78E+08,5.21E+08
1384,-4.74E+06,1.00E-04
1385,-4.25E+06,1.00E-04
1386,-1.53E+06,1.00E-04
1387,-1.85E+06,1.00E-04
1388,-4.11E+06,1.00E-04
1389,1.23E+07,6.95E+07
1390,-3.06E+06,1.00E-04
1391,-3.63E+06,1.00E-04
1392,1.93E+06,1.00E-04
1393,-2.95E+06,1.00E-04
1394,-4.60E+06,1.00E-04
1395,2.43E+07,1.52E+07
1396,3.13E+06,1.00E-04
1397,3.11E+06,1.00E-04
1398,5.54E+06,1.00E-04
1399,-4.44E+06,1.00E-04
1400,8.58E+05,1.00E-04
1401,-5.34E+06,1.00E-04
1402,-5.36E+06,1.00E-04
1403,-5.37E+06,1.00E-04
1404,-5.94E+06,1.00E-04
1405,-4.81E+06,1.00E-04
1406,-5.02E+06,1.00E-04
1407,-5.67E+06,1.00E-04
1408,3.60E+04,1.00E-04
1409,3.12E+06,1.00E-04
1410,-4.45E+06,1.00E-04
1411,-5.40E+06,1.00E-04
1412,-1.85E+06,1.00E-04
1413,4.25E+07,8.15E+07
1414,-4.19E+05,1.00E-04
1415,-4.71E+06,1.00E-04
1416,1.42E+07,1.00E-04
1417,-4.54E+06,1.00E-04
1418,-2.34E+06,1.00E-04
1419,8.71E+06,1.00E-04
1420,6.26E+06,1.76E+05
1421,-5.18E+06,1.00E-04
1422,-5.13E+06,1.00E-04
1423,-2.36E+06,1.00E-04
1424,4.44E+06,1.00E-04
1425,1.15E+07,1.00E-04
1426,-1.71E+06,1.00E-04
1427,-1.01E+06,1.00E-04
1428,-5.27E+06,1.00E-04
1429,-4.03E+06,1.00E-04
1430,-3.96E+06,1.00E-04
1431,7.40E+07,1.00E-04
1432,-3.94E+06,1.00E-04
1433,1.10E+08,1.90E+08
1434,-4.89E+06,1.00E-04
1435,-2.64E+06,1.00E-04
1436,2.36E+07,1.00E-04
1437,8.88E+07,2.42E+06
1438,-4.94E+06,1.00E-04
1439,6.05E+07,1.29E+08
1440,-2.92E+06,1.00E-04
1441,-4.44E+06,1.00E-04
1442,-4.56E+06,1.00E-04
1443,-4.22E+06,1.00E-04
1444,-5.91E+06,1.00E-04
1445,7.87E+07,6.57E+07
1446,-4.01E+06,1.00E-04
1447,6.85E+06,1.00E-04
1448,-5.24E+06,1.00E-04
1449,-5.33E+06,1.00E-04
1450,-1.06E+06,1.00E-04
1451,-4.81E+06,1.00E-04
1452,-5.37E+06,1.00E-04
1453,3.09E+07,2.10E+07
1454,6.11E+07,1.72E+07
1455,-3.51E+06,1.00E-04
1456,8.57E+06,1.00E-04
1457,6.01E+06,1.00E-04
1458,9.00E+07,8.36E+07
1459,2.82E+08,9.40E+08
1460,2.88E+07,1.17E+07
1461,-5.20E+06,1.00E-04
1462,7.14E+06,1.00E-04
1463,-4.19E+06,1.00E-04
1464,-4.73E+06,1.00E-04
1465,-3.42E+06,1.00E-04
1466,-3.99E+06,1.00E-04
1467,-4.01E+06,1.00E-04
1468,1.03E+07,2.70E+05
1469,-2.44E+06,1.00E-04
1470,-5.25E+06,1.00E-04
1471,-4.79E+06,1.00E-04
1472,-3.92E+06,1.00E-04
1473,-3.30E+06,1.00E-04
1474,-3.23E+06,1.00E-04
1475,-5.33E+06,1.00E-04
1476,1.07E+06,1.00E-04
1477,3.38E+06,1.00E-04
1478,-3.51E+06,1.00E-04
1479,-3.33E+06,1.00E-04
1480,-5.21E+06,1.00E-04
1481,-1.98E+06,1.00E-04
1482,5.58E+06,1.00E-04
1483,8.03E+07,5.65E+07
1484,-4.45E+06,1.00E-04
1485,-3.17E+06,1.00E-04
1486,-3.45E+06,1.00E-04
1487,-5.05E+06,1.00E-04
1488,3.12E+07,4.07E+07
1489,-1.52E+06,1.00E-04
1490,1.58E+06,1.00E-04
1491,-2.04E+06,1.00E-04
1492,-5.17E+06,1.00E-04
1493,1.48E+07,1.00E-04
1494,-5.08E+06,1.00E-04
1495,-5.56E+06,1.00E-04
1496,-3.07E+06,1.00E-04
1497,-5.90E+06,1.00E-04
1498,-2.73E+06,8.00E+06
1499,4.16E+06,1.00E-04
1500,2.63E+08,1.00E-04
1501,-1.30E+06,1.00E-04
1502,-3.77E+06,1.00E-04
1503,1.38E+07,1.00E-04
1504,1.45E+07,1.00E-04
1505,-3.02E+06,1.00E-04
1506,-4.89E+06,1.00E-04
1507,-4.26E+06,1.00E-04
1508,-4.94E+06,1.00E-04
1509,2.17E+06,1.00E-04
1510,5.33E+07,5.71E+07
1511,-3.39E+06,1.00E-04
1512,-4.28E+06,1.00E-04
1513,6.00E+06,1.00E-04
1514,-5.12E+06,1.00E-04
1515,4.50E+07,6.33E+05
1516,6.44E+06,1.00E-04
1517,3.07E+05,1.00E-04
1518,-5.94E+06,1.00E-04
1519,2.28E+08,8.98E+07
1520,-5.39E+06,1.00E-04
1521,-2.91E+06,1.00E-04
1522,-2.68E+06,1.00E-04
1523,1.29E+06,1.00E-04
1524,-1.13E+06,1.00E-04
1525,1.22E+07,1.00E-04
1526,-4.30E+06,1.60E+06
1527,-4.03E+06,1.00E-04
1528,-2.70E+06,1.00E-04
1529,2.82E+07,1.00E-04
1530,8.47E+06,7.67E+07
1531,-3.62E+06,1.00E-04
1532,3.20E+07,6.00E+06
1533,-4.76E+06,1.00E-04
1534,1.68E+07,2.60E+07
1535,-4.71E+06,1.00E-04
1536,1.30E+07,1.00E-04
1537,-9.67E+05,1.00E-04
1538,-5.92E+06,1.00E-04
1539,-3.24E+06,1.00E-04
1540,-5.02E+06,1.00E-04
1541,9.69E+05,1.00E-04
1542,1.08E+08,3.60E+07
1543,-4.79E+06,1.00E-04
1544,-4.94E+06,1.00E-04
1545,4.48E+06,1.00E-04
1546,-2.40E+06,1.00E-04
1547,-3.78E+06,1.00E-04
1548,-4.77E+06,1.00E-04
1549,-2.38E+06,1.00E-04
1550,-3.68E+06,1.00E-04
1551,-4.73E+06,1.00E-04
1552,5.40E+06,1.00E-04
1553,2.26E+06,1.00E-04
1554,3.45E+06,1.00E-04
1555,2.84E+07,1.00E-04
1556,6.42E+06,1.00E-04
1557,-4.71E+06,1.00E-04
1558,-3.19E+06,1.00E-04
1559,-5.75E+06,1.00E-04
1560,-4.68E+06,1.00E-04
1561,-2.33E+06,1.00E-04
1562,-4.93E+06,1.00E-04
1563,-2.73E+06,1.00E-04
1564,-5.49E+06,1.00E-04
1565,-5.24E+06,1.00E-04
1566,3.45E+06,1.46E+07
1567,-1.83E+06,7.90E+01
1568,-8.67E+05,1.00E-04
1569,1.38E+06,1.00E-04
1570,-5.10E+06,1.00E-04
1571,-3.45E+06,1.00E-04
1572,-1.43E+06,1.00E-04
1573,-4.45E+06,1.00E-04
1574,2.15E+06,1.00E-04
1575,-5.41E+06,1.00E-04
1576,-2.69E+06,1.00E-04
1577,7.63E+06,1.00E-04
1578,-4.42E+06,1.00E-04
1579,7.59E+06,1.00E-04
1580,2.68E+08,9.49E+07
1581,4.37E+06,1.00E-04
1582,-9.16E+05,1.00E-04
1583,-4.48E+06,1.00E-04
1584,-1.03E+06,7.06E+04
1585,1.56E+07,2.18E+07
1586,-4.28E+06,1.00E-04
1587,-5.37E+06,1.00E-04
1588,-4.65E+06,1.00E-04
1589,-3.17E+06,1.00E-04
1590,-3.52E+06,1.00E-04
1591,-4.55E+06,1.00E-04
1592,-5.13E+06,1.00E-04
1593,-3.66E+06,1.00E-04
1594,3.68E+07,9.76E+07
1595,2.18E+08,2.31E+08
1596,-4.02E+06,1.00E-04
1597,1.92E+05,1.00E-04
1598,-5.21E+06,1.00E-04
1599,8.15E+06,2.24E+05
1600,-2.42E+06,1.00E-04
1601,1.84E+06,1.00E-04
1602,-3.54E+05,1.00E-04
1603,1.07E+07,1.00E-04
1604,4.76E+07,1.80E+07
1605,-4.02E+06,1.00E-04
1606,-1.40E+06,1.00E-04
1607,-5.03E+06,1.00E-04
1608,-5.04E+06,1.00E-04
1609,-5.42E+06,1.00E-04
1610,-4.77E+06,1.00E-04
1611,-5.14E+06,1.00E-04
1612,-4.69E+06,1.00E-04
1613,3.35E+06,1.00E-04
1614,-3.90E+06,1.00E-04
1615,-3.29E+06,1.00E-04
1616,-4.61E+06,1.00E-04
1617,-1.83E+06,1.00E-04
1618,-2.55E+06,1.00E-04
1619,9.11E+07,4.37E+07
1620,-2.86E+06,1.00E-04
1621,5.80E+07,2.85E+06
1622,-2.96E+06,1.00E-04
1623,-5.04E+06,1.00E-04
1624,2.72E+08,2.02E+08
1625,1.78E+07,1.00E-04
1626,7.82E+06,6.00E+06
1627,-4.20E+06,1.00E-04
1628,-9.77E+05,1.00E-04
1629,-3.12E+06,1.00E-04
1630,-4.29E+06,1.00E-04
1631,-3.10E+06,1.00E-04
1632,-2.85E+06,1.00E-04
1633,-5.40E+06,1.00E-04
1634,-2.61E+06,1.00E-04
1635,-2.88E+06,1.00E-04
1636,8.03E+06,1.00E-04
1637,3.72E+08,5.54E+08
1638,-4.23E+06,1.00E-04
1639,-3.87E+06,1.00E-04
1640,4.25E+06,1.00E-04
