id,num_critic_for_reviews,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
406,653,121,Vin Diesel,333130696,Action|Adventure|Sci-Fi,Bradley Cooper,Guardians of the Galaxy ,Djimon Hounsou,bounty hunter|outer space|raccoon|talking animal|tree,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097,English,USA,PG-13,170000000,2014,8.1,96000
45549,712,169,Anne Hathaway,187991439,Adventure|Drama|Sci-Fi,Matthew McConaughey,Interstellar ,Mackenzie Foy,black hole|father daughter relationship|saving the world|space travel|wormhole,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725,English,USA,PG-13,165000000,2014,8.6,349000
63076,642,148,Tom Hardy,292568851,Action|Adventure|Sci-Fi|Thriller,Leonardo DiCaprio,Inception ,Joseph Gordon-Levitt,ambiguous ending|corporate espionage|dream|subconscious|thief,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803,English,USA,PG-13,160000000,2010,8.8,175000
11062,1,120,Shin'ya Tsukamoto,,Action|Adventure|Drama|Horror|Sci-Fi,Mark Chinnery,Godzilla Resurgence ,Atsuko Maeda,blood|godzilla|monster|sequel,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,Japanese,Japan,,,2016,8.2,0
13685,645,182,Adam Brown,303001229,Adventure|Fantasy,Aidan Turner,The Hobbit: An Unexpected Journey ,James Nesbitt,dragon|dwarf|hobbit|orc|wizard,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,English,USA,PG-13,180000000,2012,7.9,166000
47475,187,106,Vin Diesel,144512310,Action|Crime|Thriller,Paul Walker,The Fast and the Furious ,Jordana Brewster,eighteen wheeler|illegal street racing|truck|trucker|undercover cop,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,English,USA,PG-13,38000000,2001,6.7,14000
2045,362,166,Jason Flemyng,127490802,Drama|Fantasy|Romance,Brad Pitt,The Curious Case of Benjamin Button ,Julia Ormond,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822,English,USA,PG-13,150000000,2008,7.8,23000
9614,500,132,Michael Fassbender,146405371,Action|Adventure|Sci-Fi,Jennifer Lawrence,X-Men: First Class ,Oliver Platt,cia|cia agent|mutant|nuclear war|professor,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698,English,USA,PG-13,160000000,2011,7.8,54000
688,389,137,Philip Seymour Hoffman,281666058,Adventure|Sci-Fi,Jennifer Lawrence,The Hunger Games: Mockingjay - Part 2 ,Josh Hutcherson,death of sister|dystopia|execution|rebellion|revolution,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383,English,USA,PG-13,160000000,2015,6.6,38000
11907,235,109,Omar Benson Miller,63143812,Action|Adventure|Family|Fantasy,Nicolas Cage,The Sorcerer's Apprentice ,Robert Capron,chosen one|enchanted object|love|spell|training,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238,English,USA,PG,150000000,2010,6.1,11000
10874,231,98,Mike Vogel,60655503,Action|Adventure|Drama|Thriller,Jimmy Bennett,Poseidon ,Andre Braugher,cruise|escape|ocean|passenger|water,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629,English,USA,PG-13,160000000,2006,5.6,0
89333,218,113,Alan Rickman,76846624,Adventure|Family|Fantasy,Johnny Depp,Alice Through the Looking Glass ,Anne Hathaway,clock|dark fantasy|mad hatter|queen|sequel,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,English,USA,PG,170000000,2016,6.4,30000
96357,227,93,Eric Idle,320706665,Adventure|Animation|Comedy|Family|Fantasy,Justin Timberlake,Shrek the Third ,Rupert Everett,disney spoof|fairy tale|prince|princess|tough guy,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326,English,USA,PG,160000000,2007,6.1,0
197,275,123,Callum Rennie,46978995,Action|Adventure|Fantasy,Dominic Cooper,Warcraft ,Ruth Negga,based on video game|fictional language|fictional war|orc|sword and sorcery,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781,English,USA,PG-13,160000000,2016,7.3,89000
103,474,126,Emilia Clarke,89732035,Action|Adventure|Sci-Fi,J.K. Simmons,Terminator Genisys ,Matt Smith,alternate timeline|cyborg|future|robot|time machine,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867,English,USA,PG-13,155000000,2015,6.6,82000
33542,228,113,Shane Rangi,104383624,Adventure|Family|Fantasy,Bruce Spence,The Chronicles of Narnia: The Voyage of the Dawn Treader ,Laura Brent,dragon|king|mouse|quest|warrior,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227,English,USA,PG,155000000,2010,6.3,11000
43566,191,184,Jaime King,198539855,Action|Drama|History|Romance|War,Jennifer Garner,Pearl Harbor ,Mako,air raid|black smoke|japanese military|japanese navy|sunday,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999,English,USA,PG-13,140000000,2001,6.1,0
71754,396,144,Michael O'Neill,318759914,Action|Adventure|Sci-Fi,Zack Ward,Transformers ,Kevin Dunn,alien contact|autobot|decepticon|robot vs. robot|teenage hero,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782,English,USA,PG-13,150000000,2007,7.1,8000
43612,248,206,Angelina Jolie Pitt,34293771,Action|Adventure|Biography|Drama|History|Romance|War,Anthony Hopkins,Alexander ,Brian Blessed,ancient greece|conquest|greek|greek myth|king,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390,English,Germany,R,155000000,2004,5.5,0
51352,329,138,Daniel Radcliffe,292000866,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Order of the Phoenix ,Fiona Shaw,battle|magic|school|teacher|wizard,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108,English,UK,PG-13,150000000,2007,7.5,0
16934,295,157,Daniel Radcliffe,289994397,Adventure|Family|Fantasy|Mystery,Robert Pattinson,Harry Potter and the Goblet of Fire ,Rupert Grint,fire|goblet|magic|tournament|wizard,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896,English,UK,PG-13,150000000,2005,7.6,0
10324,318,102,Charlize Theron,227946274,Action|Drama,Will Smith,Hancock ,Eddie Marsan,bully comeuppance|destruction|prison|superhero|tough girl,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590,English,USA,PG-13,150000000,2008,6.4,0
78406,323,104,Alice Braga,256386216,Drama|Horror|Sci-Fi,Will Smith,I Am Legend ,Willow Smith,new york city|pandemic|post apocalypse|survivalist|virus,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413,English,USA,PG-13,150000000,2007,7.2,11000
55731,276,115,Christopher Lee,206456431,Adventure|Comedy|Family|Fantasy,Johnny Depp,Charlie and the Chocolate Factory ,David Kelly,chocolate|diminution|miniaturization|physical flexability|ticket,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361,English,USA,PG,150000000,2005,6.7,0
32119,318,111,John Ratzenberger,206435493,Animation|Comedy|Family|Fantasy,Janeane Garofalo,Ratatouille ,Brian Dennehy,chef|food|french|rat|restaurant,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,USA,G,150000000,2007,8,10000
11066,478,128,Liam Neeson,205343774,Action|Adventure,Christian Bale,Batman Begins ,Morgan Freeman,armored car|gangster|gotham|mixed martial arts|social decay,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,English,USA,PG-13,150000000,2005,8.3,15000
11104,167,89,Jada Pinkett Smith,179982968,Action|Adventure|Animation|Comedy|Family,Bernie Mac,Madagascar: Escape 2 Africa ,Cedric the Entertainer,africa|madagascar|new york city|sequel|zoo,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119,English,USA,PG,150000000,2008,6.7,0
37975,185,105,Rami Malek,177243721,Adventure|Comedy|Family|Fantasy,Robin Williams,Night at the Museum: Battle of the Smithsonian ,Steve Coogan,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209,English,USA,PG,150000000,2009,5.9,2000
2074,350,119,Ryan Reynolds,179883016,Action|Adventure|Fantasy|Sci-Fi|Thriller,Hugh Jackman,X-Men Origins: Wolverine ,Dominic Monaghan,army|civil war|claw fight|commando|wolverine the character,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,English,USA,PG-13,150000000,2009,6.7,0
27793,245,129,Collin Chou,139259759,Action|Sci-Fi,Essie Davis,The Matrix Revolutions ,Nona Gaye,battle|epic|fight|future|machine,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121,English,Australia,R,150000000,2003,6.7,0
44284,406,102,Maurice LaMarche,400736600,Adventure|Animation|Comedy|Family|Fantasy|Musical,Josh Gad,Frozen ,Livvy Stubenrauch,magic|sister love|sister sister relationship|snow|snowman,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904,English,USA,PG,150000000,2013,7.6,58000
290157,275,138,Daniel Bernhardt,281492479,Action|Sci-Fi,Steve Bastoni,The Matrix Reloaded ,Helmut Bakaitis,car motorcycle chase|one against many|oracle|prophecy|stylized violence,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789,English,USA,R,150000000,2003,7.2,0
110972,486,112,Natalie Portman,206360018,Action|Adventure|Fantasy,Chris Hemsworth,Thor: The Dark World ,Anthony Hopkins,arrest|portal|thor|warrior|weapon,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,English,USA,PG-13,170000000,2013,7.1,63000
32622,739,120,Charlize Theron,153629485,Action|Adventure|Sci-Fi|Thriller,Tom Hardy,Mad Max: Fury Road ,Zoë Kravitz,australia|desert|escape|on the run|post apocalypse,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588,English,Australia,R,150000000,2015,8.1,191000
73067,298,146,Ayelet Zurer,133375846,Mystery|Thriller,Tom Hanks,Angels & Demons ,Armin Mueller-Stahl,conclave|illuminati|murder|reference to bernini|reference to raphael,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,English,USA,PG-13,150000000,2009,6.7,0
11863,516,115,Natalie Portman,181015141,Action|Adventure|Fantasy,Chris Hemsworth,Thor ,Anthony Hopkins,battle|marvel cinematic universe|scientist|thor|throne,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,English,USA,PG-13,150000000,2011,7,63000
55475,225,96,Diedrich Bader,114053579,Adventure|Animation|Comedy|Drama|Family,Chloë Grace Moretz,Bolt ,James Lipton,cat|dog|hamster|new york city|superpower,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,English,USA,PG,150000000,2008,6.9,0
124636,145,88,Piper Mackenzie Harris,119420252,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Kelli Garner,G-Force ,Niecy Nash,fbi director|guinea pig|household appliance|secret agent|talking mouse,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,English,USA,PG,150000000,2009,5.1,0
9101,310,99,Edgar Ramírez,83640426,Action|Adventure|Fantasy,Liam Neeson,Wrath of the Titans ,Lily James,ares|hades|titan|underworld|zeus,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,English,USA,PG-13,150000000,2012,5.8,19000
123360,526,113,Chloë Grace Moretz,79711678,Comedy|Fantasy|Horror,Johnny Depp,Dark Shadows ,Christopher Lee,camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,English,USA,PG-13,100000000,2012,6.2,82000
5757,465,131,Jeremy Renner,195000874,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible - Rogue Nation ,Sean Harris,capture|computer hacker|mission|rogue agent|spy,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,English,China,PG-13,150000000,2015,7.4,47000
39428,357,119,Simon Merrells,61937495,Drama|Fantasy|Horror|Thriller,Anthony Hopkins,The Wolfman ,Art Malik,asylum|death|full moon|transformation|werewolf,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,English,USA,R,150000000,2010,5.8,0
124639,248,110,Alexander Skarsgård,124051759,Action|Adventure|Drama|Romance,Christoph Waltz,The Legend of Tarzan ,Casper Crump,africa|capture|jungle|male objectification|tarzan,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,English,USA,PG-13,180000000,2016,6.6,29000
9302,194,91,Oprah Winfrey,126597121,Adventure|Animation|Comedy|Family,Matthew Broderick,Bee Movie ,Rip Torn,bee|dream sequence|egg|scatological humor|squashed bug,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,English,USA,PG,150000000,2007,6.2,0
11000,284,90,Gary Oldman,165230261,Action|Adventure|Animation|Comedy|Family,Angelina Jolie Pitt,Kung Fu Panda 2 ,Mike Bell,china|kung fu|panda|peacock|tigress,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,English,USA,PG,150000000,2011,7.3,20000
249882,280,103,Noah Ringer,131564731,Action|Adventure|Family|Fantasy,Seychelle Gabriel,The Last Airbender ,Aasif Mandvi,avatar|fire|kingdom|tribe|water,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,English,USA,PG,150000000,2010,4.2,18000
16388,310,124,Tom Cruise,133382309,Action|Adventure|Thriller,Philip Seymour Hoffman,Mission: Impossible III ,Eddie Marsan,arms dealer|fictional government agency|mission|rescue|vatican,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,English,USA,PG-13,150000000,2006,6.9,0
9737,339,131,Jake Weber,73103784,Action|Drama|Thriller,Channing Tatum,White House Down ,Matt Craven,black u.s. president|president|secret service|tour|white house,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,English,USA,PG-13,150000000,2013,6.4,33000
30765,132,88,Dan Fogler,21379315,Action|Adventure|Animation|Comedy|Family|Sci-Fi,Elisabeth Harnois,Mars Needs Moms ,Tom Everett Scott,boy|martian|rescue|robot|sexism,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,English,USA,PG,150000000,2011,5.4,0
10474,135,85,Kate Winslet,64459316,Adventure|Animation|Comedy|Family,Hugh Jackman,Flushed Away ,David Suchet,boat|frog|rat|sewer|toad,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,English,UK,PG,149000000,2006,6.7,0
22279,256,111,Cara Delevingne,34964818,Adventure|Family|Fantasy,Hugh Jackman,Pan ,Nonso Anozie,1940s|child hero|fantasy world|orphan|reference to peter pan,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,USA,PG,150000000,2015,5.8,24000
30157,196,92,Zach Callison,111505642,Adventure|Animation|Comedy|Family|Sci-Fi,Ty Burrell,Mr. Peabody & Sherman ,Karan Brar,dog|father son relationship|inventor|talking dog|time travel,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,English,USA,PG,145000000,2014,6.9,11000
568,220,196,Orlando Bloom,133228348,Adventure,Brad Pitt,Troy ,Julian Glover,greek|mythology|prince|trojan|troy,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,English,USA,R,175000000,2004,7.2,0
11780,211,93,Martin Short,216366733,Adventure|Animation|Comedy|Family,Jada Pinkett Smith,Madagascar 3: Europe's Most Wanted ,Cedric the Entertainer,animal|circus|island name in title|lemur|penguin,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,English,USA,PG,145000000,2012,6.9,17000
34996,264,133,Colin Salmon,160201106,Action|Adventure|Thriller,Toby Stephens,Die Another Day ,Rick Yune,catfight|clinic|colonel|diamond|patricide,http://www.imdb.com/title/tt0246460/?ref_=fn_tt_tt_1,1185,English,UK,PG-13,142000000,2002,6.1,0
414,464,116,Kate McKinnon,118099659,Action|Comedy|Fantasy|Sci-Fi,Ed Begley Jr.,Ghostbusters ,Zach Woods,ghost|ghostbuster|ghostbusters|male objectification|reboot,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,English,USA,PG-13,144000000,2016,5.5,62000
649,167,153,Steve Buscemi,201573391,Action|Adventure|Sci-Fi|Thriller,Bruce Willis,Armageddon ,Will Patton,asteroid|astronaut|bomb|meteorite|outer space,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,English,USA,PG-13,140000000,1998,6.6,11000
1873,208,88,Rosario Dawson,190418803,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,Will Smith,Men in Black II ,Rip Torn,alien|lingerie|lingerie model|m.i.b.|pug,http://www.imdb.com/title/tt0120912/?ref_=fn_tt_tt_1,606,English,USA,PG-13,140000000,2002,6.1,2000
5894,287,115,Anthony Hopkins,82161969,Action|Adventure|Animation|Fantasy,Robin Wright,Beowulf ,Sebastian Roché,creature|demon|king|reward|warrior,http://www.imdb.com/title/tt0442933/?ref_=fn_tt_tt_1,505,English,USA,PG-13,150000000,2007,6.3,3000
1775,210,95,Angelina Jolie Pitt,143523463,Action|Adventure|Animation|Comedy|Family,J.K. Simmons,Kung Fu Panda 3 ,Wayne Knight,china|kung fu|panda|pig|village,http://www.imdb.com/title/tt2267968/?ref_=fn_tt_tt_1,145,English,USA,PG,145000000,2016,7.2,24000
8839,432,133,Jeremy Renner,209364921,Action|Adventure|Thriller,Tom Cruise,Mission: Impossible - Ghost Protocol ,Michael Nyqvist,dubai|kremlin|race against time|russian|terrorist,http://www.imdb.com/title/tt1229238/?ref_=fn_tt_tt_1,512,English,USA,PG-13,145000000,2011,7.4,35000
20649,256,97,Kamil McFadden,103400692,Adventure|Animation|Family|Fantasy,Hugh Jackman,Rise of the Guardians ,Khamani Griffin,belief|box office hit|children|new york city|tooth,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,174,English,USA,PG,145000000,2012,7.3,25000
10329,135,90,Richard Burgi,110332737,Comedy|Crime,John Michael Higgins,Fun with Dick and Jane ,David Herman,animal abuse|ceo|heist|suburb|unemployment,http://www.imdb.com/title/tt0369441/?ref_=fn_tt_tt_1,258,English,USA,PG-13,100000000,2005,6.1,2000
8963,190,154,Tony Goldwyn,111110575,Action|Drama|History|War,Tom Cruise,The Last Samurai ,Chad Lindberg,captain|emperor|honor|japan|samurai,http://www.imdb.com/title/tt0325710/?ref_=fn_tt_tt_1,928,English,USA,R,140000000,2003,7.7,0
26564,314,150,María Valverde,65007045,Action|Adventure|Drama,Christian Bale,Exodus: Gods and Kings ,Ben Mendelsohn,egypt|exodus|moses|pharaoh|plague,http://www.imdb.com/title/tt1528100/?ref_=fn_tt_tt_1,657,English,UK,PG-13,140000000,2014,6.1,51000
8068,518,127,Leonard Nimoy,257704099,Action|Adventure|Sci-Fi,Chris Hemsworth,Star Trek ,Bruce Greenwood,box office hit|future|lifted by the throat|star trek|vulcan,http://www.imdb.com/title/tt0796366/?ref_=fn_tt_tt_1,1559,English,USA,PG-13,150000000,2009,8,19000
8512,291,121,James Franco,403706375,Action|Adventure|Fantasy|Romance,J.K. Simmons,Spider-Man ,Kirsten Dunst,evil|goblin|spider|spider man|superhero,http://www.imdb.com/title/tt0145487/?ref_=fn_tt_tt_1,2012,English,USA,PG-13,139000000,2002,7.3,5000
1572,292,102,Djimon Hounsou,176997107,Action|Adventure|Animation|Comedy|Family|Fantasy,Gerard Butler,How to Train Your Dragon 2 ,America Ferrera,dragon|father son relationship|husband wife relationship|mother son relationship|viking,http://www.imdb.com/title/tt1646971/?ref_=fn_tt_tt_1,343,English,USA,PG,145000000,2014,7.9,46000
13552,184,126,Elodie Yung,31141074,Action|Adventure|Fantasy,Gerard Butler,Gods of Egypt ,Bryan Brown,ancient egypt|egypt|egyptian|egyptian god|egyptian goddess,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,273,English,USA,PG-13,140000000,2016,5.5,24000
259209,145,121,Joe Morton,31704416,Action|Adventure|Sci-Fi|Thriller,Sam Shepard,Stealth ,Richard Roxburgh,artificial intelligence|box office flop|fighter jet|navy|pilot,http://www.imdb.com/title/tt0382992/?ref_=fn_tt_tt_1,388,English,USA,PG-13,135000000,2005,5,0
6520,451,215,Billy Crudup,107503316,Action|Drama|Mystery|Sci-Fi,Matt Frewer,Watchmen ,Stephen McHattie,conspiracy|cynicism|false promise of the american dream|male full frontal nudity|male nudity,http://www.imdb.com/title/tt0409459/?ref_=fn_tt_tt_1,1229,English,USA,R,130000000,2009,7.7,18000
9073,141,127,Rene Russo,129734803,Action|Crime|Thriller,Jet Li,Lethal Weapon 4 ,Darlene Love,kung fu|lapd|martial arts|private investigator|triad,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,287,English,USA,R,140000000,1998,6.6,0
10428,267,138,Regi Davis,132122995,Action|Sci-Fi,Kevin Rankin,Hulk ,Celia Weston,1980s|c 130 hercules|monster|panzer|san francisco california,http://www.imdb.com/title/tt0286716/?ref_=fn_tt_tt_1,1445,English,USA,PG-13,137000000,2003,5.7,0
17447,351,122,Dwayne Johnson,122512052,Action|Adventure|Sci-Fi|Thriller,Channing Tatum,G.I. Joe: Retaliation ,Elodie Yung,general|gi joe|martial arts|ninja|president,http://www.imdb.com/title/tt1583421/?ref_=fn_tt_tt_1,288,English,USA,PG-13,130000000,2013,5.8,42000
